calories_kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,glycemic_index,saturated_fat_g,gluten_free,dairy_free,purine_level,fodmap_score,goitrogen_flag,label_Diabetes,label_Hypertension,label_Heart Disease,label_Obesity,label_Celiac Disease,label_Lactose Intolerance,label_Kidney Disease,label_High Cholesterol,label_PCOS,label_Thyroid Disorder,label_Anemia,label_Gout,label_IBS,label_Liver Disease,label_GERD,label_Osteoporosis,label_Rheumatoid Arthritis,label_NAFLD,label_Gallbladder Disease,label_Crohn's Disease,label_Chronic Pancreatitis,label_Migraine
262.79,1.6,44.56,0.22,0.0,53.86,19.02,40.92,6.61,0.0,5.12,86,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
210.92,1.36,61.52,0.64,0.0,33.57,27.75,19.19,15.97,0.0,7.96,73,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
32.29,1.05,0.29,0.0,0.11,1.23,49.49,136.12,36.28,0.05,31.77,17,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
24.79,0.21,0.82,0.0,0.03,2.04,10.06,172.35,11.0,0.68,42.78,19,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
10.91,0.21,4.94,0.0,0.07,3.41,10.98,140.3,33.37,0.09,28.02,6,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
17.07,1.39,6.48,0.0,0.75,6.66,12.07,298.12,11.86,0.22,39.0,16,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
20.33,0.38,2.71,0.0,0.13,3.64,44.91,172.65,50.78,0.79,13.39,2,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
47.63,1.0,2.03,0.0,0.34,6.53,2.84,133.04,18.49,0.09,32.92,5,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
29.65,0.67,1.01,0.0,0.0,2.63,10.9,147.13,38.01,0.7,13.01,12,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
30.6,0.73,0.76,0.0,0.6,3.26,19.53,255.09,12.67,0.3,40.59,12,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
33.34,1.96,0.18,0.0,0.02,6.73,48.06,298.26,51.32,0.87,6.12,10,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
29.21,1.78,0.72,0.0,0.93,1.71,41.89,224.51,11.3,0.23,30.29,16,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
17.15,1.29,1.85,0.0,0.4,0.42,31.4,204.71,96.98,0.3,20.95,0,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
20.43,0.89,2.02,0.0,0.11,5.63,34.12,130.63,52.57,0.3,36.55,6,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
8.69,1.39,7.7,0.0,0.35,5.09,34.42,149.26,19.36,0.61,40.11,8,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
8.6,1.66,4.9,0.0,0.48,4.55,30.09,291.96,30.07,0.21,2.86,14,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
4.31,0.41,5.11,0.0,0.07,4.35,2.71,177.93,96.85,0.31,36.18,16,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
36.68,1.04,6.44,0.0,0.24,4.24,27.8,162.81,26.13,0.22,14.05,6,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
45.52,0.36,2.51,0.0,0.56,5.22,21.65,153.11,20.59,0.62,8.79,15,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
14.91,0.27,3.63,0.0,0.26,5.79,13.49,263.47,25.99,0.37,31.11,19,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
42.31,1.2,6.96,0.0,0.55,7.29,42.42,289.53,86.54,0.82,23.47,12,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
8.65,0.4,1.33,0.0,0.53,2.58,45.41,96.8,64.26,0.9,2.36,14,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
4.92,1.18,5.93,0.0,0.37,6.96,47.21,163.52,17.16,0.26,11.65,5,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
19.84,1.76,5.21,0.0,0.98,2.25,3.26,179.0,48.16,0.45,31.01,16,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
11.32,1.4,0.24,0.0,0.46,5.51,23.85,294.33,40.12,0.98,3.25,4,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
47.43,0.4,6.96,0.0,0.55,6.56,31.64,217.4,32.83,0.82,32.52,20,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
32.3,1.97,4.81,0.0,0.56,6.26,48.79,186.03,47.51,0.86,48.49,12,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
19.07,1.46,1.7,0.0,0.91,0.92,37.27,225.62,21.75,0.69,28.49,20,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
14.36,1.27,4.72,0.0,0.17,2.22,14.33,200.49,97.53,0.95,11.36,14,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
12.45,0.72,1.86,0.0,0.17,2.77,30.05,151.14,15.89,0.95,16.9,8,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
0.45,1.56,6.78,0.0,0.07,6.1,2.29,76.4,49.64,0.48,40.81,19,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
11.31,0.57,0.99,0.0,0.73,1.93,41.77,167.38,39.06,0.41,35.47,7,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
37.08,0.34,4.64,0.0,0.02,5.38,27.57,287.7,33.28,0.86,15.45,3,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
43.18,0.39,6.87,0.0,0.84,2.12,6.64,188.74,55.85,0.36,33.14,10,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
4.43,1.52,4.2,0.0,0.41,0.17,33.13,141.44,74.26,0.63,32.56,19,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
14.43,1.76,3.36,0.0,0.02,6.51,12.02,127.26,14.07,0.41,42.63,18,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
43.37,0.12,2.44,0.0,0.03,6.13,45.32,242.62,76.94,0.84,33.29,14,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
25.98,0.42,5.57,0.0,0.02,5.95,9.44,256.22,41.95,0.34,0.59,3,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
46.49,0.93,3.06,0.0,0.32,0.55,45.07,208.71,28.64,0.02,36.18,5,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
48.61,0.12,6.85,0.0,0.38,0.15,0.3,101.0,54.45,0.46,29.26,12,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
2.84,1.73,7.24,0.0,0.53,2.25,0.74,169.86,21.64,0.18,24.04,18,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
9.87,1.78,7.74,0.0,0.12,3.89,40.83,193.12,21.93,0.17,43.21,2,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
33.65,0.26,4.2,0.0,0.04,7.63,40.33,125.71,21.76,0.35,44.71,18,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
14.44,1.64,2.29,0.0,0.91,0.35,38.52,92.37,29.37,0.46,28.82,0,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
2.68,1.73,1.76,0.0,0.62,1.32,38.08,266.49,35.68,0.88,4.05,15,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
16.18,0.3,5.32,0.0,0.46,3.93,23.86,199.61,12.65,0.99,35.82,2,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
48.19,0.11,0.32,0.0,0.29,4.65,36.21,67.27,89.41,0.28,19.07,7,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
27.4,1.17,1.73,0.0,0.83,1.19,21.73,283.18,55.37,0.73,41.34,15,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
37.93,1.51,0.48,0.0,0.4,6.63,21.09,281.48,99.69,0.78,33.32,15,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
6.77,1.42,5.03,0.0,0.42,2.58,4.4,124.82,85.46,0.78,48.62,9,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
19.57,1.86,0.99,0.0,0.26,4.57,20.54,69.97,66.63,0.1,30.32,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
1.37,1.39,0.57,0.0,0.7,2.32,10.52,250.38,95.16,0.23,15.86,4,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
37.03,1.71,3.01,0.0,0.83,1.9,23.06,98.58,92.25,0.41,10.62,2,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
48.87,1.0,2.52,0.0,0.09,3.93,2.51,175.96,32.73,0.48,20.92,8,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
23.7,1.67,5.33,0.0,0.91,6.05,3.79,88.44,17.35,0.32,21.78,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
21.41,0.82,7.58,0.0,0.12,1.14,26.01,147.73,77.87,0.32,6.4,5,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
15.01,1.29,7.27,0.0,0.13,0.96,46.16,215.69,95.66,0.58,23.09,14,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
23.98,1.14,1.52,0.0,0.34,5.87,27.86,188.57,71.69,0.33,21.46,4,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
30.56,1.73,6.55,0.0,0.14,1.25,48.45,218.31,13.83,0.14,24.29,8,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
2.67,0.34,0.23,0.0,0.94,6.71,31.99,96.37,88.26,0.75,13.34,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
35.14,0.04,5.36,0.0,0.06,5.8,32.02,273.73,56.77,0.53,35.35,3,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
11.5,0.48,2.69,0.0,0.8,7.49,49.93,158.44,30.44,0.56,44.06,3,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
6.2,0.7,7.5,0.0,0.82,4.28,31.65,92.52,23.62,0.16,33.35,17,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
32.71,1.76,1.12,0.0,0.3,1.29,5.53,219.58,29.24,0.67,43.1,18,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
46.1,1.64,5.36,0.0,0.02,3.29,42.92,158.25,10.47,0.16,21.7,16,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
17.61,1.2,3.83,0.0,0.66,2.67,32.69,145.92,73.02,0.67,25.44,9,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
5.81,0.36,1.97,0.0,0.71,2.94,4.68,254.99,71.53,0.45,12.37,7,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
9.42,1.14,7.69,0.0,0.44,5.73,41.23,197.63,88.46,0.51,41.5,20,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
30.25,1.22,6.25,0.0,0.03,5.87,39.19,225.11,74.23,0.04,22.1,1,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
22.02,1.9,7.71,0.0,0.35,3.06,41.11,247.79,98.48,0.47,36.84,18,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
28.93,1.87,7.27,0.0,0.56,4.22,16.44,112.72,56.11,0.58,12.23,16,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
26.33,0.87,0.46,0.0,0.32,5.14,30.37,196.12,57.31,0.18,14.03,14,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
23.36,0.32,6.06,0.0,0.53,0.23,18.26,110.78,67.28,0.52,17.79,12,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
21.0,1.92,2.55,0.0,0.32,0.89,31.38,279.01,50.73,0.63,30.44,17,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
12.97,0.76,3.54,0.0,0.35,5.08,10.67,113.14,68.36,0.76,23.11,5,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
6.79,1.44,5.52,0.0,0.94,5.83,15.08,138.35,45.2,0.03,45.68,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
30.53,0.29,1.4,0.0,0.17,1.08,48.89,53.68,39.29,0.03,41.9,4,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
37.44,0.42,1.15,0.0,0.48,4.31,21.46,215.77,48.48,0.95,13.05,11,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
43.81,0.87,4.86,0.0,0.92,0.2,5.2,282.79,61.17,0.99,39.63,12,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
35.33,1.88,0.7,0.0,0.05,4.26,31.14,150.88,81.81,0.69,49.29,16,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
48.74,0.02,7.47,0.0,0.05,7.12,23.54,241.54,17.13,0.96,30.38,9,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
26.64,0.07,6.72,0.0,0.91,4.31,8.42,162.93,99.55,0.31,13.47,8,0.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1
31.05,1.34,14.4,2.47,3.68,0.83,20.54,145.69,272.34,17.77,22.3,16,0.8,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
25.74,3.52,2.1,1.58,3.19,2.81,19.19,427.03,233.0,24.33,22.6,8,0.5,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
43.19,2.44,12.9,0.34,4.19,0.78,34.7,212.54,241.76,20.29,26.49,7,0.92,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
29.46,2.29,9.33,1.43,6.55,1.13,22.17,366.69,245.52,19.1,8.7,5,0.17,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
7.46,4.96,6.52,3.05,2.3,0.9,26.83,362.39,101.94,16.54,5.05,6,0.02,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
22.69,2.07,4.05,1.92,3.42,2.98,25.3,383.24,105.22,15.22,5.47,17,0.77,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
51.87,3.77,10.02,1.25,3.75,1.72,30.21,303.06,85.67,16.49,28.97,8,0.01,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
17.52,4.26,13.62,2.83,6.96,0.27,24.1,442.5,225.66,24.84,27.69,8,0.18,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
77.74,2.17,10.23,0.28,3.5,0.63,5.12,178.38,198.28,14.75,22.23,19,0.17,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
11.79,3.84,7.01,3.65,4.7,1.05,17.21,165.72,198.45,19.55,24.4,9,0.18,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
15.43,2.15,6.82,1.31,3.87,0.42,10.79,217.92,150.5,13.4,24.16,7,0.34,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
69.3,4.95,6.46,2.82,5.29,0.58,37.13,199.72,234.24,13.69,12.28,20,0.1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
53.93,4.75,11.81,1.11,5.59,0.88,8.91,458.61,94.81,7.78,17.45,15,0.19,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
42.49,4.98,10.86,3.51,2.15,2.62,29.42,185.38,56.42,11.5,27.64,19,0.03,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
15.73,2.49,11.17,2.34,2.22,2.39,26.18,543.58,154.41,17.26,13.36,6,0.53,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
52.43,4.69,8.67,3.35,3.62,2.93,7.76,462.41,215.14,9.79,12.89,18,0.31,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
12.48,4.21,2.7,3.63,6.35,0.63,7.5,152.77,189.77,20.02,10.84,10,0.55,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
56.4,3.75,12.27,0.1,6.72,0.21,21.67,559.79,171.92,6.59,8.42,7,0.17,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
59.96,2.22,8.35,2.62,4.72,1.99,16.29,581.72,164.75,13.05,10.3,20,0.82,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
69.59,1.25,9.84,2.38,2.06,1.03,38.91,377.73,283.3,21.89,2.79,12,0.88,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
49.91,4.38,8.94,2.15,4.81,2.99,8.65,502.8,118.33,14.03,4.25,14,0.16,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
19.76,1.72,3.14,3.42,4.89,0.78,34.7,501.32,75.24,21.1,22.21,6,0.81,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
25.09,4.93,2.2,1.75,4.85,0.11,10.64,229.07,230.06,28.49,19.49,20,0.38,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
47.48,1.32,14.63,3.75,6.67,2.64,28.11,210.55,62.37,7.48,11.07,9,0.86,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
45.76,1.56,5.51,1.28,6.43,2.3,34.04,126.13,194.7,29.98,23.99,6,0.75,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
16.59,4.46,14.47,2.27,5.41,2.58,18.12,596.42,220.13,15.6,20.97,14,0.71,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
11.17,1.0,3.56,2.47,5.38,1.32,6.61,417.03,71.45,8.54,16.35,16,0.17,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
19.86,1.44,13.15,0.43,2.69,0.74,25.04,540.09,154.56,18.66,6.66,7,0.55,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
47.11,1.09,13.25,0.11,5.16,0.3,15.0,170.16,84.35,6.87,10.9,14,0.92,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
54.41,1.16,2.19,0.8,3.59,1.45,34.32,257.41,144.13,13.23,2.25,10,0.36,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
62.76,2.38,7.59,3.62,2.33,1.58,17.82,581.91,248.42,8.05,27.97,6,0.91,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
35.72,3.06,11.04,2.08,2.95,0.95,8.23,316.31,202.35,7.96,19.66,13,0.99,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
14.97,3.86,14.73,1.85,5.67,2.93,24.16,449.52,55.02,17.99,9.16,9,0.71,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
79.33,2.56,12.28,0.98,3.41,2.8,5.91,208.71,170.73,15.05,19.62,7,0.73,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
53.27,3.11,5.45,2.82,2.68,1.53,11.83,352.38,123.48,6.34,16.1,6,0.49,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
29.54,3.03,6.51,3.98,3.79,1.88,36.09,418.97,191.46,19.23,15.9,14,0.65,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
22.56,1.91,11.69,0.47,6.62,2.83,35.48,205.34,54.2,28.42,11.63,17,0.51,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
25.79,3.24,11.59,0.33,4.58,1.85,15.34,576.5,180.08,9.56,5.02,13,0.04,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
77.99,4.98,3.94,1.71,5.84,2.87,36.2,227.38,71.3,12.22,14.24,16,0.16,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
38.37,3.48,13.06,0.93,4.4,1.94,20.6,327.1,106.28,29.67,15.31,13,0.52,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
43.24,1.86,9.7,3.81,2.4,2.26,35.43,593.35,133.69,13.89,8.43,17,0.13,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
5.16,1.72,12.71,3.21,3.7,2.0,22.75,552.37,64.11,25.33,6.78,8,0.09,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
60.42,3.86,10.96,1.11,4.87,2.28,27.32,502.15,221.97,11.86,6.29,9,0.69,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
58.21,2.24,10.61,1.47,6.72,1.03,26.11,475.07,276.6,15.95,12.09,16,0.67,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
70.02,2.36,14.13,0.23,2.59,1.38,30.32,285.42,188.69,5.71,14.93,14,0.11,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
49.0,1.5,3.94,3.09,5.75,2.53,8.7,199.07,258.24,23.03,24.57,16,0.78,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
19.22,1.15,11.08,0.58,6.52,2.31,26.08,256.96,209.49,16.92,10.15,11,0.09,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
43.83,1.64,13.63,3.33,6.67,2.62,30.78,192.44,125.63,17.42,18.49,11,0.2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
53.22,2.58,9.89,2.21,4.19,0.7,30.16,554.52,242.49,8.0,17.06,11,0.05,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
